PMV,PPD,SET,To inferior,To superior,People HeatGain,TO
1,26.11965008,32.39,17.13,22.11,1034.4,24.41666739
1.04,27.83386482,32.6,17.13,22.11,689.6,24.63592149
1.08,29.6064854,32.82,17.17,22.1,1034.4,24.88765324
1.09,30.05847259,32.62,17.23,22.24,1379.2,25.14896032
1.08,29.6064854,32.13,17.35,22.41,1379.2,25.38076779
1.08,29.6064854,31.8,17.47,22.59,1379.2,25.56094456
1.07,29.15798964,31.61,17.54,22.68,1379.2,25.66759116
1.06,28.71302734,31.49,17.58,22.71,1379.2,25.68174781
0.61,12.80440696,29.27,17.42,22.46,1379.2,22.91796526
0.84,19.88740963,31.34,17.13,22.11,1379.2,23.59033646
0.93,23.26691297,31.96,17.13,22.11,1379.2,24.02530321
0.98,25.28516049,32.27,17.13,22.11,1379.2,24.29153686
1.01,26.54259979,32.45,17.13,22.11,1034.4,24.47649082
1.04,27.83386482,32.6,17.13,22.11,689.6,24.6371792
1.07,29.15798964,32.77,17.13,22.11,1034.4,24.82281069
1.09,30.05847259,32.91,17.15,22.13,1379.2,24.97817699
1.11,30.97274678,32.81,17.21,22.19,1379.2,25.15789024
1.1,30.51390792,32.37,17.29,22.34,1379.2,25.35130608
1.09,30.05847259,32.01,17.41,22.47,1379.2,25.49177823
1.07,29.15798964,31.79,17.46,22.58,1379.2,25.50963275
0.61,12.80440696,29.39,17.35,22.36,1379.2,22.7888636
0.82,19.18187263,31.21,17.13,22.11,1379.2,23.50452257
0.91,22.48738346,31.82,17.13,22.11,1379.2,23.92294027
0.97,24.87368374,32.25,17.13,22.11,1379.2,24.27136
1.02,26.96930872,32.49,17.13,22.11,1034.4,24.52517904
1.05,28.27163923,32.67,17.13,22.11,689.6,24.71492732
1.08,29.6064854,32.85,17.17,22.1,1034.4,24.92837396
1.1,30.51390792,32.67,17.23,22.24,1379.2,25.15356853
1.09,30.05847259,32.22,17.33,22.41,1379.2,25.35065271
1.08,29.6064854,31.9,17.46,22.55,1379.2,25.51428289
1.07,29.15798964,31.67,17.55,22.67,1379.2,25.63322926
1.06,28.71302734,31.53,17.54,22.7,1379.2,25.63375926
0.45,9.225609576,28.15,17.52,22.65,1379.2,22.31226084
0.71,15.60459433,30.48,17.13,22.11,1379.2,22.99802419
0.8,18.49315507,31.11,17.13,22.11,1379.2,23.43717706
0.92,22.87513933,31.89,17.13,22.11,1379.2,23.98140289
0.98,25.28516049,32.26,17.13,22.11,1034.4,24.29919789
1.02,26.96930872,32.52,17.13,22.11,689.6,24.55223903
1.06,28.71302734,32.74,17.13,22.11,1034.4,24.79732098
1.1,30.51390792,32.92,17.16,22.1,1379.2,25.02199324
1.11,30.97274678,32.68,17.25,22.22,1379.2,25.24140724
1.09,30.05847259,32.2,17.38,22.43,1379.2,25.41238328
1.07,29.15798964,31.89,17.45,22.53,1379.2,25.46712163
1.06,28.71302734,31.8,17.42,22.52,1379.2,25.40535828
0.58,12.04890596,29.03,17.45,22.53,1379.2,22.81927836
0.82,19.18187263,31.19,17.13,22.11,1379.2,23.49064584
0.91,22.48738346,31.84,17.13,22.11,1379.2,23.94052722
0.98,25.28516049,32.28,17.13,22.11,1379.2,24.3007698
1.01,26.54259979,32.48,17.13,22.11,1034.4,24.51546425
1.04,27.83386482,32.65,17.13,22.11,689.6,24.69493047
1.07,29.15798964,32.78,17.14,22.13,1034.4,24.88946245
1.08,29.6064854,32.55,17.22,22.22,1379.2,25.03664404
1.08,29.6064854,32.26,17.34,22.34,1379.2,25.22254362
1.07,29.15798964,32.03,17.38,22.45,1379.2,25.34191998
1.07,29.15798964,31.93,17.43,22.49,1379.2,25.42781868
1.07,29.15798964,31.83,17.46,22.56,1379.2,25.44690006
0.38,8.00695416,27.9,17.4,22.43,1379.2,21.74870654
0.57,11.80575121,29.5,17.13,22.11,1379.2,22.31098221
0.66,14.15035754,30.11,17.13,22.11,1379.2,22.74859084
0.78,17.82136254,30.95,17.13,22.11,1379.2,23.32626063
0.84,19.88740963,31.31,17.13,22.11,1034.4,23.62598989
0.87,20.97698614,31.49,17.13,22.11,689.6,23.80584872
0.99,25.70049293,32.34,17.13,22.11,1034.4,24.38298226
1.04,27.83386482,32.63,17.13,22.11,1379.2,24.67063759
1.08,29.6064854,32.84,17.13,22.11,1379.2,24.90193262
1.11,30.97274678,32.93,17.19,22.14,1379.2,25.11328202
1.1,30.51390792,32.63,17.24,22.22,1379.2,25.24031017
1.08,29.6064854,32.36,17.29,22.32,1379.2,25.21864675
0.45,9.225609576,28.15,17.52,22.62,1379.2,22.29856517
0.68,14.71907933,30.25,17.13,22.11,1379.2,22.83127518
0.78,17.82136254,30.92,17.13,22.11,1379.2,23.30722488
0.87,20.97698614,31.56,17.13,22.11,1379.2,23.7574191
0.93,23.26691297,31.96,17.13,22.11,1034.4,24.08635188
0.98,25.28516049,32.26,17.13,22.11,689.6,24.347012
1.04,27.83386482,32.6,17.13,22.11,1034.4,24.63829912
1.07,29.15798964,32.79,17.15,22.13,1379.2,24.84710027
1.08,29.6064854,32.7,17.18,22.15,1379.2,25.01796932
1.08,29.6064854,32.29,17.29,22.32,1379.2,25.20679324
1.07,29.15798964,32.07,17.36,22.41,1379.2,25.31064896
1.06,28.71302734,31.91,17.43,22.47,1379.2,25.31347174
0.56,11.56693439,28.95,17.39,22.48,1379.2,22.65761758
0.77,17.49184252,30.88,17.13,22.11,1379.2,23.27324272
0.86,20.60964653,31.49,17.13,22.11,1379.2,23.6930637
0.95,24.06241544,32.11,17.13,22.11,1379.2,24.14280811
0.99,25.70049293,32.36,17.13,22.11,1034.4,24.38284161
1.02,26.96930872,32.52,17.13,22.11,689.6,24.55500385
1.06,28.71302734,32.74,17.13,22.11,1034.4,24.78852625
1.09,30.05847259,32.88,17.14,22.12,1379.2,24.94894985
1.1,30.51390792,32.87,17.18,22.14,1379.2,25.05370136
1.11,30.97274678,32.76,17.22,22.21,1379.2,25.17588056
1.09,30.05847259,32.52,17.24,22.29,1379.2,25.2283015
1.09,30.05847259,32.5,17.26,22.25,1379.2,25.15948034
0.5,10.22502455,28.45,17.47,22.6,1379.2,22.44475006
0.72,15.90839607,30.56,17.13,22.11,1379.2,23.05233431
0.81,18.8354045,31.18,17.13,22.11,1379.2,23.48453692
0.91,22.48738346,31.84,17.13,22.11,1379.2,23.93938924
0.96,24.4660925,32.17,17.13,22.11,1034.4,24.22634183
1.01,26.54259979,32.43,17.13,22.11,689.6,24.48206019
1.06,28.71302734,32.71,17.13,22.11,1034.4,24.75603337
1.09,30.05847259,32.86,17.15,22.1,1379.2,25.00505198
1.09,30.05847259,32.5,17.25,22.3,1379.2,25.23683882
1.08,29.6064854,32.07,17.38,22.46,1379.2,25.40245108
1.08,29.6064854,31.86,17.47,22.57,1379.2,25.49756994
1.06,28.71302734,31.74,17.47,22.59,1379.2,25.44963016
0.46,9.4168729,28.24,17.44,22.56,1379.2,22.23150164
0.69,15.00993087,30.32,17.13,22.11,1379.2,22.88556582
0.78,17.82136254,30.97,17.13,22.11,1379.2,23.33454884
0.88,21.34844927,31.63,17.13,22.11,1379.2,23.80328544
0.95,24.06241544,32.05,17.13,22.11,1034.4,24.14880729
1,26.11965008,32.4,17.13,22.11,689.6,24.44911124
1.05,28.27163923,32.68,17.15,22.13,1034.4,24.73213821
1.08,29.6064854,32.74,17.17,22.13,1379.2,24.99362458
1.08,29.6064854,32.31,17.31,22.3,1379.2,25.21444849
1.07,29.15798964,32.02,17.41,22.44,1379.2,25.36874302
1.07,29.15798964,31.73,17.5,22.59,1379.2,25.53813195
1.07,29.15798964,31.67,17.49,22.65,1379.2,25.57092076
0.62,13.06492061,29.62,17.26,22.25,1379.2,22.7422644
0.78,17.82136254,30.96,17.13,22.11,1379.2,23.33308037
0.87,20.97698614,31.57,17.13,22.11,1379.2,23.75225656
0.95,24.06241544,32.13,17.13,22.11,1379.2,24.15374283
0.99,25.70049293,32.36,17.13,22.11,1034.4,24.37866099
1.03,27.39974232,32.56,17.13,22.11,689.6,24.59725802
1.07,29.15798964,32.8,17.17,22.1,1034.4,24.8578003
1.09,30.05847259,32.62,17.22,22.23,1379.2,25.1244432
1.08,29.6064854,32.07,17.38,22.45,1379.2,25.37280424
1.08,29.6064854,31.77,17.49,22.63,1379.2,25.60020366
1.07,29.15798964,31.51,17.61,22.76,1379.2,25.76189914
1.06,28.71302734,31.36,17.64,22.78,1379.2,25.75643572
0.62,13.06492061,29.5,17.33,22.33,1379.2,22.82830941
0.8,18.49315507,31.07,17.13,22.11,1379.2,23.41483964
0.9,22.10366856,31.77,17.13,22.11,1379.2,23.89832944
0.97,24.87368374,32.23,17.13,22.11,1379.2,24.24617002
1,26.11965008,32.41,17.13,22.11,1034.4,24.43901831
1.04,27.83386482,32.6,17.13,22.11,689.6,24.64240943
1.07,29.15798964,32.77,17.18,22.11,1034.4,24.86095037
1.09,30.05847259,32.68,17.22,22.16,1379.2,25.08069457
1.08,29.6064854,32.18,17.32,22.4,1379.2,25.30373144
1.07,29.15798964,31.78,17.46,22.58,1379.2,25.49794282
1.06,28.71302734,31.56,17.56,22.66,1379.2,25.62368585
1.05,28.27163923,31.42,17.58,22.73,1379.2,25.59980322
0.57,11.80575121,29.07,17.39,22.46,1379.2,22.68549577
0.77,17.49184252,30.85,17.13,22.11,1379.2,23.27020449
0.85,20.24644862,31.41,17.13,22.11,1379.2,23.65471744
0.94,23.66268012,32.01,17.13,22.11,1379.2,24.07245771
0.98,25.28516049,32.28,17.13,22.11,1034.4,24.32365919
1.02,26.96930872,32.52,17.13,22.11,689.6,24.55299747
1.06,28.71302734,32.71,17.14,22.12,1034.4,24.77306357
1.07,29.15798964,32.44,17.25,22.23,1379.2,25.01451446
1.05,28.27163923,31.89,17.37,22.47,1379.2,25.25873996
1.05,28.27163923,31.57,17.51,22.62,1379.2,25.46290798
1.05,28.27163923,31.49,17.54,22.7,1379.2,25.58305352
1.05,28.27163923,31.48,17.58,22.68,1379.2,25.55842019
0.61,12.80440696,29.39,17.31,22.37,1379.2,22.78184387
0.79,18.1551371,31.01,17.13,22.11,1379.2,23.36887736
0.88,21.34844927,31.63,17.13,22.11,1379.2,23.79245516
0.96,24.4660925,32.17,17.13,22.11,1379.2,24.1876555
1,26.11965008,32.39,17.13,22.11,1034.4,24.41846852
1.04,27.83386482,32.6,17.13,22.11,689.6,24.63623305
1.08,29.6064854,32.81,17.15,22.13,1034.4,24.87452581
1.09,30.05847259,32.64,17.21,22.21,1379.2,25.11717461
1.08,29.6064854,32.09,17.4,22.41,1379.2,25.36107451
1.08,29.6064854,31.75,17.46,22.61,1379.2,25.57580249
1.08,29.6064854,31.65,17.55,22.7,1379.2,25.71911498
1.07,29.15798964,31.59,17.57,22.68,1379.2,25.69951809
0.49,10.01651407,28.43,17.51,22.59,1379.2,22.45275437
0.74,16.52890931,30.63,17.13,22.11,1379.2,23.10390848
0.82,19.18187263,31.23,17.13,22.11,1379.2,23.5206082
0.92,22.87513933,31.88,17.13,22.11,1379.2,23.96673072
0.97,24.87368374,32.21,17.13,22.11,1034.4,24.25969721
1.01,26.54259979,32.46,17.13,22.11,689.6,24.4981995
1.05,28.27163923,32.7,17.13,22.11,1034.4,24.75120028
1.09,30.05847259,32.86,17.17,22.11,1379.2,24.98207921
1.09,30.05847259,32.59,17.23,22.25,1379.2,25.1778577
1.09,30.05847259,32.24,17.35,22.38,1379.2,25.34260028
1.08,29.6064854,31.97,17.41,22.52,1379.2,25.45115946
1.07,29.15798964,31.84,17.46,22.55,1379.2,25.42733436
0.52,10.65501193,28.99,17.26,22.24,1379.2,22.21646457
0.66,14.15035754,30.13,17.13,22.11,1379.2,22.72243485
0.74,16.52890931,30.69,17.13,22.11,1379.2,23.1202374
0.84,19.88740963,31.39,17.13,22.11,1379.2,23.61181317
0.89,21.72401678,31.7,17.13,22.11,1034.4,23.87967247
0.92,22.87513933,31.82,17.13,22.11,689.6,24.01645068
1,26.11965008,32.38,17.13,22.11,1034.4,24.40905094
1.03,27.39974232,32.59,17.13,22.11,1379.2,24.63281866
1.07,29.15798964,32.7,17.19,22.14,1379.2,24.86595623
1.07,29.15798964,32.42,17.27,22.26,1379.2,25.05798178
1.07,29.15798964,32.21,17.34,22.34,1379.2,25.16992874
1.06,28.71302734,32.08,17.32,22.4,1379.2,25.17497082
0.6,12.54823331,29.52,17.22,22.25,1379.2,22.61211637
0.77,17.49184252,30.9,17.13,22.11,1379.2,23.26330265
0.85,20.24644862,31.44,17.13,22.11,1379.2,23.64007989
0.93,23.26691297,31.99,17.13,22.11,1379.2,24.0341646
0.98,25.28516049,32.28,17.13,22.11,1034.4,24.3018788
1.02,26.96930872,32.49,17.13,22.11,689.6,24.52264777
1.06,28.71302734,32.71,17.14,22.12,1034.4,24.77962823
1.07,29.15798964,32.56,17.24,22.19,1379.2,25.01289463
1.07,29.15798964,32.22,17.29,22.35,1379.2,25.19692178
1.07,29.15798964,31.94,17.42,22.46,1379.2,25.34168963
1.06,28.71302734,31.78,17.47,22.57,1379.2,25.41362472
1.05,28.27163923,31.75,17.43,22.52,1379.2,25.32729592
0.48,9.812321142,28.61,17.31,22.37,1379.2,22.13959852
0.65,13.87249392,30.03,17.13,22.11,1379.2,22.65914422
0.72,15.90839607,30.55,17.13,22.11,1379.2,23.03065272
0.83,19.53254584,31.29,17.13,22.11,1379.2,23.54684603
0.88,21.34844927,31.6,17.13,22.11,1034.4,23.80407751
0.89,21.72401678,31.62,17.13,22.11,689.6,23.87819561
0.98,25.28516049,32.28,17.13,22.11,1034.4,24.3240039
1.02,26.96930872,32.51,17.13,22.11,1379.2,24.54292352
1.05,28.27163923,32.69,17.13,22.11,1379.2,24.73501794
1.07,29.15798964,32.79,17.13,22.11,1379.2,24.8437369
1.07,29.15798964,32.79,17.13,22.11,1379.2,24.84644649
1.05,28.27163923,32.7,17.13,22.11,1379.2,24.74816137
0,5,25.59,17.61,22.78,1379.2,20.21481811
0.01,5.002070059,25.62,17.69,22.9,1379.2,20.35553821
0.03,5.018631203,25.72,17.78,22.98,1379.2,20.58300396
0.24,6.195333231,26.78,17.71,22.95,1379.2,21.51005571
0.56,11.56693439,29.15,17.29,22.3,1034.4,22.44566046
0.64,13.59896533,29.93,17.13,22.11,689.6,22.68702806
0.77,17.49184252,30.87,17.13,22.11,1034.4,23.31843269
0.93,23.26691297,31.95,17.13,22.11,1379.2,24.0158135
0.98,25.28516049,32.3,17.13,22.11,1379.2,24.31933195
1.01,26.54259979,32.48,17.13,22.11,1379.2,24.51113356
1.03,27.39974232,32.58,17.13,22.11,1379.2,24.62362717
1.02,26.96930872,32.53,17.13,22.11,1379.2,24.56714038
-0.31,6.997437642,23.97,17.89,23.22,1379.2,18.98239875
-0.23,6.097580664,24.4,17.84,23.05,1379.2,19.32907556
-0.12,5.298278468,24.91,17.78,22.96,1379.2,19.75670223
-0.01,5.002070059,25.45,17.76,22.99,1379.2,20.28864302
0.17,5.599008431,26.36,17.75,22.98,1034.4,21.16894803
0.43,8.855983209,28.16,17.41,22.45,689.6,21.988946
0.66,14.15035754,30.07,17.15,22.14,1034.4,22.77545412
0.83,19.53254584,31.27,17.13,22.11,1379.2,23.54297047
0.94,23.66268012,32.03,17.13,22.11,1379.2,24.07886734
0.99,25.70049293,32.34,17.13,22.11,1379.2,24.36166368
1.02,26.96930872,32.49,17.13,22.11,1379.2,24.52283031
1.01,26.54259979,32.47,17.13,22.11,1379.2,24.50307837
-0.2,5.829474146,24.46,17.52,22.63,1379.2,19.02204387
-0.06,5.074533828,25.31,17.34,22.36,1379.2,19.52557808
0.06,5.074533828,26,17.37,22.41,1379.2,20.13871117
0.35,7.548795904,27.89,17.24,22.19,1379.2,21.30571053
0.47,9.612442056,28.8,17.13,22.11,1034.4,21.81726754
0.53,10.8764951,29.18,17.13,22.11,689.6,22.14381694
0.69,15.00993087,30.26,17.13,22.11,1034.4,22.88610618
0.85,20.24644862,31.4,17.13,22.11,1379.2,23.63997636
0.95,24.06241544,32.12,17.13,22.11,1379.2,24.15439598
1,26.11965008,32.38,17.13,22.11,1379.2,24.40129853
1.02,26.96930872,32.5,17.13,22.11,1379.2,24.53710162
1.02,26.96930872,32.5,17.13,22.11,1379.2,24.5291419
0,5,25.72,17.42,22.45,1379.2,19.98344199
-0.01,5.002070059,25.68,17.41,22.5,1379.2,19.987987
0.11,5.250611277,26.25,17.47,22.53,1379.2,20.56264884
0.46,9.4168729,28.46,17.31,22.35,1379.2,21.9837092
0.61,12.80440696,29.79,17.13,22.11,1034.4,22.53334265
0.68,14.71907933,30.18,17.13,22.11,689.6,22.86388829
0.84,19.88740963,31.33,17.13,22.11,1034.4,23.63339886
0.97,24.87368374,32.25,17.13,22.11,1379.2,24.27512371
1.02,26.96930872,32.52,17.13,22.11,1379.2,24.55868941
1.06,28.71302734,32.71,17.13,22.11,1379.2,24.76057122
1.08,29.6064854,32.82,17.13,22.11,1379.2,24.88177689
1.07,29.15798964,32.78,17.13,22.11,1379.2,24.84174699
0.06,5.074533828,25.95,17.49,22.57,1379.2,20.33344236
0.1,5.207097473,26.31,17.4,22.41,1379.2,20.47267446
0.22,6.004022804,26.97,17.39,22.46,1379.2,21.02841887
0.58,12.04890596,29.45,17.2,22.17,1379.2,22.39062831
0.66,14.15035754,30.07,17.13,22.11,1034.4,22.74163738
0.7,15.30510413,30.34,17.13,22.11,689.6,22.97727466
0.84,19.88740963,31.33,17.13,22.11,1034.4,23.63738654
0.96,24.4660925,32.15,17.13,22.11,1379.2,24.18305336
1,26.11965008,32.38,17.13,22.11,1379.2,24.40333932
1.02,26.96930872,32.5,17.13,22.11,1379.2,24.54010572
1.04,27.83386482,32.64,17.13,22.11,1379.2,24.68099504
1.04,27.83386482,32.64,17.13,22.11,1379.2,24.69041826
0.33,7.264631012,27.58,17.35,22.41,1379.2,21.44889257
0.55,11.33245403,29.35,17.13,22.11,1379.2,22.17126959
0.64,13.59896533,30.01,17.13,22.11,1379.2,22.64953384
0.75,16.8456067,30.74,17.13,22.11,1379.2,23.16507116
0.82,19.18187263,31.18,17.13,22.11,1034.4,23.51610352
0.86,20.60964653,31.41,17.13,22.11,689.6,23.73419137
0.97,24.87368374,32.2,17.13,22.11,1034.4,24.25452112
1.01,26.54259979,32.47,17.13,22.11,1379.2,24.49771983
1.04,27.83386482,32.62,17.13,22.11,1379.2,24.66260492
1.06,28.71302734,32.73,17.15,22.13,1379.2,24.78396755
1.07,29.15798964,32.75,17.17,22.11,1379.2,24.88430202
1.07,29.15798964,32.75,17.17,22.1,1379.2,24.82604687
0.41,8.503527106,28.14,17.32,22.32,1379.2,21.73112305
0.58,12.04890596,29.58,17.13,22.11,1379.2,22.33240121
0.66,14.15035754,30.13,17.13,22.11,1379.2,22.7281445
0.75,16.8456067,30.77,17.13,22.11,1379.2,23.17746902
0.81,18.8354045,31.1,17.13,22.11,1034.4,23.45973218
0.82,19.18187263,31.16,17.13,22.11,689.6,23.56007922
0.92,22.87513933,31.91,17.13,22.11,1034.4,24.03624799
0.99,25.70049293,32.33,17.13,22.11,1379.2,24.35465212
1.02,26.96930872,32.51,17.13,22.11,1379.2,24.54190223
1.04,27.83386482,32.64,17.13,22.11,1379.2,24.68888268
1.06,28.71302734,32.71,17.13,22.11,1379.2,24.75576443
1.05,28.27163923,32.66,17.13,22.11,1379.2,24.70142292
0.4,8.333726161,28.25,17.19,22.16,1379.2,21.51702019
0.55,11.33245403,29.36,17.13,22.11,1379.2,22.17443378
0.63,13.32977374,29.93,17.13,22.11,1379.2,22.58738205
0.74,16.52890931,30.71,17.13,22.11,1379.2,23.13219059
0.8,18.49315507,31.07,17.13,22.11,1034.4,23.43935423
0.84,19.88740963,31.27,17.13,22.11,689.6,23.63304388
0.95,24.06241544,32.11,17.13,22.11,1034.4,24.18195893
1,26.11965008,32.4,17.13,22.11,1379.2,24.42352627
1.02,26.96930872,32.49,17.13,22.11,1379.2,24.52405821
1.04,27.83386482,32.6,17.13,22.11,1379.2,24.64481866
1.04,27.83386482,32.62,17.13,22.11,1379.2,24.66593016
1.02,26.96930872,32.52,17.13,22.11,1379.2,24.55188095
0.22,6.004022804,26.77,17.57,22.66,1379.2,21.13515182
0.48,9.812321142,28.82,17.19,22.16,1379.2,21.89828744
0.57,11.80575121,29.49,17.13,22.11,1379.2,22.28065944
0.65,13.87249392,30.02,17.13,22.11,1379.2,22.66564309
0.68,14.71907933,30.2,17.13,22.11,1034.4,22.83308244
0.65,13.87249392,30.03,17.13,22.11,689.6,22.77004854
0.74,16.52890931,30.65,17.13,22.11,1034.4,23.17131421
0.87,20.97698614,31.57,17.13,22.11,1379.2,23.74696932
0.94,23.66268012,32.04,17.13,22.11,1379.2,24.07411255
0.96,24.4660925,32.19,17.13,22.11,1379.2,24.20934002
0.97,24.87368374,32.21,17.13,22.11,1379.2,24.22547362
0.96,24.4660925,32.14,17.13,22.11,1379.2,24.15205358
-0.02,5.008280349,25.4,17.68,22.88,1379.2,20.11416552
0.04,5.033123179,25.77,17.62,22.84,1379.2,20.42528334
0.32,7.128915432,27.39,17.47,22.53,1379.2,21.48554976
0.56,11.56693439,29.41,17.13,22.11,1379.2,22.21921296
0.6,12.54823331,29.71,17.13,22.11,1034.4,22.47717719
0.61,12.80440696,29.76,17.13,22.11,689.6,22.56597359
0.73,16.2165033,30.55,17.13,22.11,1034.4,23.08925102
0.86,20.60964653,31.49,17.13,22.11,1379.2,23.6970305
0.94,23.66268012,32.03,17.13,22.11,1379.2,24.06321622
0.97,24.87368374,32.21,17.13,22.11,1379.2,24.2313335
0.98,25.28516049,32.28,17.13,22.11,1379.2,24.30431926
0.97,24.87368374,32.21,17.13,22.11,1379.2,24.23146291
-0.15,5.466226041,24.84,17.49,22.59,1379.2,19.36114385
-0.12,5.298278468,25.02,17.52,22.64,1379.2,19.54928266
-0.05,5.051757054,25.35,17.6,22.72,1379.2,19.93318529
0.05,5.051757054,25.85,17.58,22.71,1379.2,20.4074714
0.24,6.195333231,26.93,17.51,22.64,1034.4,21.27802508
0.5,10.22502455,28.98,17.17,22.13,689.6,22.05725469
0.67,14.43255369,30.15,17.13,22.11,1034.4,22.8032416
0.83,19.53254584,31.31,17.13,22.11,1379.2,23.56857253
0.94,23.66268012,32.03,17.13,22.11,1379.2,24.07599823
0.98,25.28516049,32.29,17.13,22.11,1379.2,24.31465572
1,26.11965008,32.4,17.13,22.11,1379.2,24.42709281
0.99,25.70049293,32.35,17.13,22.11,1379.2,24.37870422
-0.26,6.403440292,24.29,17.4,22.48,1379.2,18.74114916
-0.22,6.004022804,24.5,17.45,22.53,1379.2,18.97362788
-0.13,5.350101518,24.96,17.43,22.51,1379.2,19.3836452
0.01,5.002070059,25.7,17.43,22.47,1379.2,19.98265516
0.15,5.466226041,26.49,17.43,22.51,1034.4,20.70914486
0.4,8.333726161,28.16,17.25,22.24,689.6,21.64280263
0.61,12.80440696,29.73,17.13,22.11,1034.4,22.49721694
0.78,17.82136254,30.96,17.13,22.11,1379.2,23.32830351
0.91,22.48738346,31.84,17.13,22.11,1379.2,23.93409028
0.97,24.87368374,32.23,17.13,22.11,1379.2,24.24499881
0.99,25.70049293,32.32,17.13,22.11,1379.2,24.3442306
0.98,25.28516049,32.3,17.13,22.11,1379.2,24.32292873
-0.21,5.914655354,24.44,17.39,22.47,1379.2,18.84731861
-0.11,5.250611277,25.07,17.29,22.31,1379.2,19.24937159
0,5,25.68,17.28,22.28,1379.2,19.74256446
0.19,5.748475151,26.87,17.25,22.24,1379.2,20.6310539
0.42,8.677611196,28.45,17.13,22.11,1034.4,21.56396987
0.48,9.812321142,28.89,17.13,22.11,689.6,21.92591829
0.64,13.59896533,29.99,17.13,22.11,1034.4,22.68765931
0.81,18.8354045,31.15,17.13,22.11,1379.2,23.45676993
0.92,22.87513933,31.91,17.13,22.11,1379.2,23.98851183
0.98,25.28516049,32.27,17.13,22.11,1379.2,24.28513615
1,26.11965008,32.38,17.13,22.11,1379.2,24.404764
0.99,25.70049293,32.36,17.13,22.11,1379.2,24.38363297
0.32,7.128915432,27.56,17.34,22.39,1379.2,21.39161556
0.53,10.8764951,29.25,17.13,22.11,1379.2,22.10062602
0.62,13.06492061,29.86,17.13,22.11,1379.2,22.53053313
0.69,15.00993087,30.35,17.13,22.11,1379.2,22.88442371
0.72,15.90839607,30.5,17.13,22.11,1034.4,23.04652623
0.75,16.8456067,30.7,17.13,22.11,689.6,23.23548122
0.88,21.34844927,31.57,17.13,22.11,1034.4,23.79978998
0.97,24.87368374,32.24,17.13,22.11,1379.2,24.26184092
1.01,26.54259979,32.45,17.13,22.11,1379.2,24.48471353
1.03,27.39974232,32.56,17.13,22.11,1379.2,24.6032088
1.04,27.83386482,32.61,17.13,22.11,1379.2,24.64778607
1.03,27.39974232,32.57,17.13,22.11,1379.2,24.60644224
0.36,7.697255433,27.87,17.3,22.33,1379.2,21.48859324
0.54,11.10230831,29.3,17.13,22.11,1379.2,22.13756031
0.62,13.06492061,29.85,17.13,22.11,1379.2,22.53971863
0.72,15.90839607,30.5,17.13,22.11,1379.2,22.98746858
0.74,16.52890931,30.62,17.13,22.11,1034.4,23.12473581
0.75,16.8456067,30.69,17.13,22.11,689.6,23.22670403
0.87,20.97698614,31.53,17.13,22.11,1034.4,23.76937164
0.97,24.87368374,32.23,17.13,22.11,1379.2,24.2525416
1,26.11965008,32.38,17.13,22.11,1379.2,24.40173199
1.03,27.39974232,32.56,17.13,22.11,1379.2,24.60293786
1.05,28.27163923,32.67,17.13,22.11,1379.2,24.71508128
1.04,27.83386482,32.62,17.13,22.11,1379.2,24.66151656
0.42,8.677611196,28.12,17.4,22.41,1379.2,21.88131858
0.61,12.80440696,29.78,17.13,22.11,1379.2,22.48017821
0.69,15.00993087,30.34,17.13,22.11,1379.2,22.87416568
0.78,17.82136254,30.92,17.13,22.11,1379.2,23.28929037
0.81,18.8354045,31.13,17.13,22.11,1034.4,23.48594559
0.83,19.53254584,31.22,17.13,22.11,689.6,23.6022155
0.91,22.48738346,31.82,17.13,22.11,1034.4,23.97740372
0.97,24.87368374,32.25,17.13,22.11,1379.2,24.27247265
1,26.11965008,32.39,17.13,22.11,1379.2,24.41471634
1.02,26.96930872,32.49,17.13,22.11,1379.2,24.52086874
1.02,26.96930872,32.49,17.13,22.11,1379.2,24.52747649
1.01,26.54259979,32.43,17.13,22.11,1379.2,24.46456297
0.34,7.404589468,27.73,17.33,22.34,1379.2,21.44002051
0.54,11.10230831,29.26,17.13,22.11,1379.2,22.11288808
0.63,13.32977374,29.92,17.13,22.11,1379.2,22.588486
0.72,15.90839607,30.53,17.13,22.11,1379.2,23.02192595
0.78,17.82136254,30.9,17.13,22.11,1034.4,23.33003305
0.82,19.18187263,31.14,17.13,22.11,689.6,23.54803501
0.95,24.06241544,32.06,17.13,22.11,1034.4,24.15208261
1.01,26.54259979,32.45,17.13,22.11,1379.2,24.48388912
1.05,28.27163923,32.65,17.13,22.11,1379.2,24.69375591
1.07,29.15798964,32.81,17.13,22.11,1379.2,24.86875275
1.09,30.05847259,32.85,17.16,22.1,1379.2,24.96483512
1.08,29.6064854,32.79,17.17,22.11,1379.2,24.91537064
0,5,25.63,17.3,22.36,1379.2,19.76715593
0.1,5.207097473,26.29,17.25,22.23,1379.2,20.19724287
0.28,6.628380675,27.45,17.2,22.18,1379.2,20.9758353
0.5,10.22502455,29.05,17.13,22.11,1379.2,21.96405076
0.57,11.80575121,29.48,17.13,22.11,1034.4,22.31531639
0.63,13.32977374,29.9,17.13,22.11,689.6,22.65646027
0.79,18.1551371,31,17.13,22.11,1034.4,23.39967556
0.94,23.66268012,32.07,17.13,22.11,1379.2,24.11706214
1,26.11965008,32.38,17.13,22.11,1379.2,24.41099001
